類別,建築物名稱,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,公寓,WVA02139,陽明里,臺北市士林區建業路42號,"25.136295,121.548955",B01,78,士林分局,
一般住宅,私人住宅大樓,WVA02140,陽明里,臺北市士林區建業路77號,"25.137647,121.550124",B01,103,士林分局,
一般住宅,公寓,WVA02142,陽明里,臺北市士林區建業路36巷8弄8號,"25.135648,121.549334",B01,72,士林分局,
一般住宅,公寓,WVA02336,陽明里,臺北市士林區格致路20巷29號,"25.13739,121.546991",B02,1003,士林分局,
一般住宅,公寓,WVA02336,陽明里,臺北市士林區格致路20巷30號,"25.136574,121.547912",B01,1003,士林分局,
一般住宅,公寓,WVA02853,陽明里,臺北市士林區建業路21巷1號,"25.136075,121.548385",B01,154,士林分局,
一般住宅,公寓,WVA03057,陽明里,臺北市士林區格致路8-1號,"25.13613,121.54633",B01,444,士林分局,
一般住宅,公寓,WVA03149,陽明里,臺北市士林區菁山路72巷16號,"25.139029,121.550852",B01,497,士林分局,
一般住宅,公寓,WVA03225,陽明里,臺北市士林區格致路20巷13號,"25.136448,121.546823",B01,157,士林分局,
一般住宅,公寓,WVA03281,陽明里,臺北市士林區建業路34號之5,"25.136185,121.549189",B01,384,士林分局,
一般住宅,公寓,WVA01371,陽明里,臺北市士林區光華路26巷3號,"25.13728,121.541977",B01,262,士林分局,
一般住宅,公寓,WVA01373,陽明里,臺北市士林區光華路26巷5-2號,"25.137035,121.541685",B01,505,士林分局,
一般住宅,公寓,WVA02329,陽明里,臺北市士林區格致路28號,"25.136869,121.546486",B01,372,士林分局,
一般住宅,公寓,WVA02330,陽明里,臺北市士林區格致路44號,"25.137384,121.546584",B01,334,士林分局,
一般住宅,私人住宅大樓,WVA02332,陽明里,臺北市士林區格致路57號,"25.137889,121.546263",B01,402,士林分局,
一般住宅,公寓,WVA02333,陽明里,臺北市士林區格致路58號,"25.137705,121.546649",B01,61,士林分局,
一般住宅,公寓,WVA02334,陽明里,臺北市士林區格致路64號,"25.137808,121.546668",B01,146,士林分局,
一般住宅,公寓,WVA02338,陽明里,臺北市士林區格致路55巷26號,"25.138041,121.545137",B01,105,士林分局,
一般住宅,公寓,WVA02339,陽明里,臺北市士林區格致路56巷3號,"25.137837,121.546886",B01,46,士林分局,
一般住宅,公寓,WVA02472,陽明里,臺北市士林區凱旋路45號,"25.135788,121.543904",B01,500,士林分局,
一般住宅,公寓,WVA02478,陽明里,臺北市士林區菁山路80號,"25.13943,121.55067",B01,74,士林分局,
一般住宅,公寓,WVA02480,陽明里,臺北市士林區菁山路34巷9號,"25.137726,121.547452",B01,65,士林分局,
一般住宅,公寓,WVA02481,陽明里,臺北市士林區菁山路34巷2號,"25.137943,121.547275",B01,156,士林分局,
一般住宅,公寓,WVA02482,陽明里,臺北市士林區菁山路34巷20號,"25.13738,121.547574",B01,327,士林分局,
一般住宅,公寓,WVA02483,陽明里,臺北市士林區菁山路34巷26號,"25.137176,121.54781",B01,218,士林分局,
一般住宅,公寓,WVA02484,陽明里,臺北市士林區菁山路34巷6號,"25.137567,121.547287",B01,141,士林分局,
一般住宅,公寓,WVA02485,陽明里,臺北市士林區菁山路72巷20弄3號,"25.139258,121.551677",B01,74,士林分局,
一般住宅,公寓,WVA02487,陽明里,臺北市士林區華岡路46號,"25.13803,121.542086",B01,184,士林分局,
一般住宅,私人住宅大樓,WVA02889,陽明里,臺北市士林區菁山路90號,"25.139465,121.551022",B01,1125,士林分局,
一般住宅,私人住宅大樓,WVA02936,陽明里,臺北市士林區格致路20巷1號,"25.136579,121.546653",B01,529,士林分局,
一般住宅,公寓,WVA03004,陽明里,臺北市士林區格致路115號,"25.140111,121.547098",B01,90,士林分局,
一般住宅,公寓,WVA03027,陽明里,臺北市士林區菁山路34巷21號,"25.137644,121.547918",B01,176,士林分局,
一般住宅,公寓,WVA03273,陽明里,臺北市士林區菁山路102號,"25.1398,121.551624",B01,1386,士林分局,
一般住宅,公寓,WVA03027,陽明里,臺北市士林區大亨路21巷1號,"25.142091,121.548103",B01,176,士林分局,
一般住宅,公寓,WVA00097,陽明里,臺北市士林區大亨路6巷9號,"25.142778,121.547942",B01,28,士林分局,
一般住宅,公寓,WVA02327,陽明里,臺北市士林區格致路203號,"25.142181,121.549336",B02,1775,士林分局,
一般住宅,公寓,WVA02328,陽明里,臺北市士林區格致路208號,"25.142462,121.549556",B01,316,士林分局,
一般住宅,公寓,WVA02474,陽明里,臺北市士林區菁山路45號,"25.138957,121.548783",B01,315,士林分局,
一般住宅,私人住宅大樓,WVA02475,陽明里,臺北市士林區菁山路57號,"25.139475,121.550033",B02,1115,士林分局,
一般住宅,私人住宅大樓,WVA02476,陽明里,臺北市士林區菁山路63號,"25.139631,121.55047",B02,470,士林分局,
一般住宅,私人住宅大樓,WVA02477,陽明里,臺北市士林區菁山路63號,"25.139631,121.55047",B02,328,士林分局,
一般住宅,私人住宅大樓,WVA02486,陽明里,臺北市士林區華岡路43號,"25.137867,121.542148",B01,141,士林分局,
一般住宅,私人住宅大樓,WVA02488,陽明里,臺北市士林區華岡路49-3號,"25.137764,121.541171",B01,75,士林分局,
一般住宅,私人住宅大樓,WVA02495,陽明里,臺北市士林區華岡路47巷2號,"25.137816,121.541589",B01,90,士林分局,
一般住宅,公寓,WVA01348,新安里,臺北市士林區永公路105號,"25.117269,121.555162",B01,126,士林分局,
一般住宅,公寓,WVA01349,新安里,臺北市士林區永公路109號,"25.117305,121.555211",B01,126,士林分局,
一般住宅,公寓,WVA02839,新安里,臺北市士林區仰德大道三段105巷36-1號,"25.119318,121.551154",B01,111,士林分局,
一般住宅,公寓,WVA03195,新安里,臺北市士林區仰德大道三段34巷1號,"25.117598,121.552211",B01,70,士林分局,
一般住宅,公寓,WVA01359,新安里,臺北市士林區仰德大道三段125巷5弄11號,"25.12084,121.55079",B01,2891,士林分局,
一般住宅,公寓,WVA02838,新安里,臺北市士林區新安路284號,"25.130741,121.554041",B01,44,士林分局,
一般住宅,公寓,WVA01438,溪山里,臺北市士林區至善路三段19號,"25.111785,121.561947",B01,44,士林分局,
一般住宅,公寓,WVA01439,溪山里,臺北市士林區至善路三段7巷1號,"25.112677,121.561149",B01,70,士林分局,
一般住宅,私人住宅大樓,WVA03254,溪山里,臺北市士林區至善路三段100號,"25.113643,121.567854",B01,440,士林分局,
一般住宅,私人住宅大樓,WVA03183,義信里,臺北市士林區福德路31巷11號,"25.091296,121.524157",B01,539,士林分局,
一般住宅,公寓,WVA00072,義信里,臺北市士林區大北路115號,"25.09046,121.523842",B01,25,士林分局,
一般住宅,公寓,WVA00090,義信里,臺北市士林區大西路20-1號,"25.089966,121.524598",B01,17,士林分局,
一般住宅,公寓,WVA00095,義信里,臺北市士林區大西路9號,"25.089867,121.524075",B01,80,士林分局,
一般住宅,公寓,WVA00124,義信里,臺北市士林區大南路107號,"25.08959,121.523886",B01,68,士林分局,
一般住宅,公寓,WVA00125,義信里,臺北市士林區大南路131號,"25.089779,121.523248",B01,47,士林分局,
一般住宅,公寓,WVA00156,義信里,臺北市士林區小西街36號,"25.08995,121.52347",B01,107,士林分局,
一般住宅,公寓,WVA00157,義信里,臺北市士林區小西街39號,"25.090028,121.52339",B01,94,士林分局,
一般住宅,公寓,WVA00158,義信里,臺北市士林區小西街42號,"25.090074,121.523518",B01,57,士林分局,
一般住宅,公寓,WVA00160,義信里,臺北市士林區小西街75號,"25.090919,121.524062",B01,15,士林分局,
一般住宅,私人住宅大樓,WVA02340,義信里,臺北市士林區基河路102號,"25.088039,121.523579",B03,2528,士林分局,
一般住宅,私人住宅大樓,WVA02810,義信里,臺北市士林區承德路四段179巷5-7號,"25.087952,121.522958",B03,1602,士林分局,
一般住宅,私人住宅大樓,WVA02855,義信里,臺北市士林區承德路四段235號,"25.088463,121.522093",B02,496,士林分局,
一般住宅,公寓,WVA00085,義信里,臺北市士林區大北路71號,"25.090115,121.525046",B01,441,士林分局,
一般住宅,公寓,WVA00101,義信里,臺北市士林區大東路13-1號,"25.087233,121.525229",B01,1488,士林分局,
一般住宅,公寓,WVA00112,義信里,臺北市士林區大東路21號,"25.088668,121.525",B01,164,士林分局,
一般住宅,公寓,WVA00114,義信里,臺北市士林區大東路39號,"25.089552,121.525277",B01,30,士林分局,
一般住宅,公寓,WVA00116,義信里,臺北市士林區大東路41號,"25.089589,121.52529",B01,485,士林分局,
一般住宅,公寓,WVA00144,義信里,臺北市士林區大南路58號,"25.089603,121.524953",B01,175,士林分局,
一般住宅,公寓,WVA00152,義信里,臺北市士林區小西街2號,"25.088999,121.523741",B01,62,士林分局,
一般住宅,公寓,WVA00153,義信里,臺北市士林區小西街2-2號,"25.088984,121.523799",B01,48,士林分局,
一般住宅,公寓,WVA00154,義信里,臺北市士林區小西街27號,"25.089573,121.523263",B01,294,士林分局,
一般住宅,公寓,WVA00155,義信里,臺北市士林區小西街28號,"25.089464,121.523295",B01,282,士林分局,
一般住宅,公寓,WVA00159,義信里,臺北市士林區小西街6號,"25.088998,121.523679",B01,100,士林分局,
一般住宅,公寓,WVA01272,義信里,臺北市士林區文林路25號,"25.086319,121.525154",B01,48,士林分局,
一般住宅,公寓,WVA01273,義信里,臺北市士林區文林路27號,"25.08638,121.525184",B01,256,士林分局,
一般住宅,公寓,WVA02341,義信里,臺北市士林區基河路11號,"25.086791,121.524747",B03,361,士林分局,
一般住宅,公寓,WVA02344,義信里,臺北市士林區基河路165號,"25.089303,121.523334",B01,213,士林分局,
一般住宅,私人住宅大樓,WVA02345,義信里,臺北市士林區基河路17號,"25.087095,121.52495",B04,2202,士林分局,
一般住宅,私人住宅大樓,WVA03261,義信里,臺北市士林區基河路15號,"25.087038,121.524837",B01,3483,士林分局,
一般住宅,私人住宅大樓,WVA02911,義信里,臺北市士林區承德路四段185號,"25.087889,121.522419",B02,690,士林分局,
一般住宅,私人住宅大樓,WVA02931,義信里,臺北市士林區承德路四段181號,"25.087564,121.522623",B01,703,士林分局,
一般住宅,私人住宅大樓,WVA02933,義信里,臺北市士林區基河路130號,"25.089144,121.522789",B03,8037,士林分局,
一般住宅,私人住宅大樓,WVA03100,義信里,臺北市士林區承德路四段195巷2號,"25.088234,121.522598",B01,1468,士林分局,
一般住宅,私人住宅大樓,WVA03143,義信里,臺北市士林區承德路四段233號,"25.088412,121.522133",B01,213,士林分局,
一般住宅,私人住宅大樓,WVA01611,聖山里,臺北市士林區忠義街84號,"25.106262,121.531861",B01,1185,士林分局,
一般住宅,公寓,WVA02723,聖山里,臺北市士林區忠義街68號,"25.105882,121.531307",B01,94,士林分局,
一般住宅,公寓,WVA02724,聖山里,臺北市士林區忠義街62號,"25.105823,121.531127",B01,190,士林分局,
一般住宅,私人住宅大樓,WVA03271,聖山里,臺北市士林區忠義街60號,"25.105754,121.531021",B01,580,士林分局,
一般住宅,公寓,WVA02695,聖山里,臺北市士林區德行東路192-1號,"25.108604,121.531212",B01,1607,士林分局,
一般住宅,私人住宅大樓,WVA02725,聖山里,臺北市士林區德行東路190巷30弄2號,"25.107438,121.531594",B01,3175,士林分局,
一般住宅,公寓,WVA02726,聖山里,臺北市士林區德行東路190巷31弄1號,"25.107453,121.531859",B01,1293,士林分局,
一般住宅,公寓,WVA03051,聖山里,臺北市士林區忠誠路一段173巷17號,"25.10826,121.531586",B01,148,士林分局,
一般住宅,私人住宅大樓,WVA03231,聖山里,臺北市士林區忠誠路一段173巷19號,"25.108305,121.531733",B03,447,士林分局,
一般住宅,公寓,WVA01614,聖山里,臺北市士林區忠義街98號,"25.106967,121.532163",B01,437,士林分局,
一般住宅,公寓,WVA01975,聖山里,臺北市士林區芝玉路一段201號,"25.107987,121.533248",B01,176,士林分局,
一般住宅,公寓,WVA01992,聖山里,臺北市士林區芝玉路一段223巷2號,"25.108986,121.53354",B01,656,士林分局,
一般住宅,公寓,WVA02056,聖山里,臺北市士林區德行東路220號,"25.109044,121.5324",B01,45,士林分局,
一般住宅,公寓,WVA02057,聖山里,臺北市士林區德行東路206號,"25.108917,121.532039",B01,178,士林分局,
一般住宅,公寓,WVA02067,聖山里,臺北市士林區忠義街134號,"25.108136,121.53268",B01,587,士林分局,
一般住宅,公寓,WVA02068,聖山里,臺北市士林區忠義街135號,"25.108159,121.532846",B01,577,士林分局,
一般住宅,私人住宅大樓,WVA02698,聖山里,臺北市士林區德行東路222號,"25.109065,121.532456",B01,287,士林分局,
一般住宅,公寓,WVA02699,聖山里,臺北市士林區德行東路226號,"25.109166,121.532816",B01,42,士林分局,
一般住宅,公寓,WVA02701,聖山里,臺北市士林區德行東路228號,"25.109217,121.532934",B01,867,士林分局,
一般住宅,公寓,WVA02730,聖山里,臺北市士林區忠義街120號,"25.107493,121.532583",B01,1857,士林分局,
一般住宅,公寓,WVA02732,聖山里,臺北市士林區德行東路240巷1號,"25.109372,121.533589",B01,526,士林分局,
一般住宅,私人住宅大樓,WVA03009,聖山里,臺北市士林區忠誠路一段173巷30號,"25.108194,121.532269",B03,1074,士林分局,
一般住宅,私人住宅大樓,WVA03043,聖山里,臺北市士林區忠義街151號,"25.108706,121.532856",B01,486,士林分局,
一般住宅,私人住宅大樓,WVA03251,聖山里,臺北市士林區德行東路202號,"25.108844,121.531949",B01,160,士林分局,
一般住宅,公寓,WVA00255,聖山里,臺北市士林區德行東路172號,"25.108402,121.530654",B01,208,士林分局,
一般住宅,公寓,WVA00282,聖山里,臺北市士林區德行東路190巷2弄1號,"25.108266,121.531083",B01,138,士林分局,
一般住宅,私人住宅大樓,WVA01608,聖山里,臺北市士林區忠義街6號,"25.105492,121.529539",B01,224,士林分局,
一般住宅,公寓,WVA01609,聖山里,臺北市士林區忠義街70號,"25.105944,121.53142",B01,264,士林分局,
一般住宅,私人住宅大樓,WVA01624,聖山里,臺北市士林區忠誠路一段125號,"25.105629,121.529345",B01,323,士林分局,
一般住宅,私人住宅大樓,WVA01626,聖山里,臺北市士林區忠誠路一段177號,"25.107973,121.530468",B01,301,士林分局,
一般住宅,公寓,WVA01637,聖山里,臺北市士林區忠義街22-24號,"25.105466,121.529905",B01,67,士林分局,
一般住宅,公寓,WVA01638,聖山里,臺北市士林區忠義街38-42號,"25.105519,121.530488",B01,140,士林分局,
一般住宅,公寓,WVA01640,聖山里,臺北市士林區忠義街30-36號,"25.105495,121.530225",B01,78,士林分局,
一般住宅,私人住宅大樓,WVA02812,聖山里,臺北市士林區忠誠路一段135號,"25.106109,121.529707",B01,868,士林分局,
一般住宅,私人住宅大樓,WVA03141,聖山里,臺北市士林區忠誠路一段171巷12弄2號,"25.106532,121.530947",B01,1891,士林分局,
一般住宅,私人住宅大樓,WVA03142,聖山里,臺北市士林區忠誠路一段171巷12弄1號,"25.106268,121.531197",B01,1238,士林分局,
一般住宅,私人住宅大樓,WVA03194,聖山里,臺北市士林區忠誠路一段131號,"25.105841,121.529544",B01,156,士林分局,
一般住宅,公寓,WVA02896,聖山里,臺北市士林區忠誠路一段173巷28弄21號,"25.107877,121.532394",B01,186,士林分局,
