category,number,village,address,location,floor,capacity,unit,note
私人住宅大樓,D102000253,福德里,新北市板橋區福德里忠孝路255號,"25.002989,121.46654",B02,427,板橋分局,
金富天廈二期,D102000254,廣德里,新北市板橋區廣德里忠孝路190巷6號,"25.002433,121.46552",B01,479,板橋分局,
台北遠東通訊園區TPKA研發私人住宅大樓,D102000255,鄉雲里,新北市板橋區鄉雲里四川路一段332號,"25.00012,121.458",B02,3525,板橋分局,
吉峻園首,D102000256,廣德里,新北市板橋區廣德里重慶路245巷50弄36號,"24.999724,121.46495",B01,85,板橋分局,
浩市達社區,D102000257,鄉雲里,新北市板橋區鄉雲里大華街30號,"25.005777,121.45878",B03,390,板橋分局,
金腹帝寶,D102000258,廣德里,新北市板橋區廣德里重慶路245巷80號,"25.000927,121.46614",B01,1315,板橋分局,
新板京王社區,D102000259,鄉雲里,新北市板橋區鄉雲里華興街18號,"25.004716,121.45927",B01,409,板橋分局,
私人住宅大樓,D102000260,鄉雲里,新北市板橋區鄉雲里四川路一段210-222號,"25.002211,121.45942",B01,690,板橋分局,
玖原富都,D102000261,華興里,新北市板橋區華興里貴興路6-1號,"25.004395,121.45762",B04,967,板橋分局,
私人住宅大樓,D102000262,福星里,新北市板橋區福星里四川路一段207號,"25.003556,121.46012",B01,104,板橋分局,
私人住宅大樓,D102000263,景星里,新北市板橋區景星里景福路28號,"25.005682,121.46147",B01,64,板橋分局,
私人住宅大樓,D102000264,國泰里,新北市板橋區國泰里國泰街75巷28弄2號,"25.005442,121.46757",B01,79,板橋分局,
府中臻藏,D102000265,福星里,新北市板橋區福星里四川路一段205號,"25.00362,121.46027",B01,63,板橋分局,
私人住宅大樓,D102000266,後埔里,新北市板橋區後埔里實踐路42號,"25.006675,121.46362",B01,284,板橋分局,
海山花園社區,D102000267,福祿里,新北市板橋區福祿里8鄰民族路236號,"25.00722,121.46899",B01,541,板橋分局,
嘉廷臻園,D102000268,廣德里,新北市板橋區廣德里忠孝路196巷6號,"25.00234,121.4651",B02,410,板橋分局,
家泰A+社區,D102000269,廣德里,新北市板橋區廣德里13鄰忠孝路154巷18號二樓,"25.001936,121.46392",B01,285,板橋分局,
忠孝國中,D102000270,福星里,新北市板橋區福星里3鄰成都街30號,"25.004774,121.46088",B01,452,板橋分局,
後埔國小,D102000271,福星里,新北市板橋區福星里重慶路157號,"25.003346,121.4627",B01,4911,板橋分局,
永雄卓閱,D102000272,後埔里,新北市板橋區後埔里17鄰實踐路67號,"25.006271,121.46401",B06,1612,板橋分局,
私人住宅大樓,D102000273,景星里,新北市板橋區景星里1鄰成都街1號,"25.005088,121.46003",B01,328,板橋分局,
上善若水,D102000274,華福里,新北市板橋區華福里12鄰東興街71號2~7樓,"25.0058384499611,121.457982538626",B01,78,板橋分局,
金福輪大廈,D102000393,景星里,新北市板橋區景星里中山路一段2號,"25.007347,121.45967",B01,395,板橋分局,
新北市政府消防局板橋分隊,D102000882,廣德里,新北市板橋區廣德里重慶路293號,"24.999116,121.46338",B01,281,板橋分局,
大將首悅,D102000887,廣德里,新北市板橋區廣德里重慶路245巷9弄1號,"25.0009,121.46354",B01,548,板橋分局,
金品雅緻,D102000888,廣德里,新北市板橋區廣德里重慶路269巷77號,"24.999165,121.46561",B01,70,板橋分局,
府中晶品,D102000901,景星里,新北市板橋區景星里四川路一段67-69號,"25.006107,121.46017",B01,893,板橋分局,
私人住宅大樓,D102000902,福祿里,新北市板橋區福祿里國泰街39巷5弄18號,"25.006032,121.46891",B01,57,板橋分局,
愛買,D102000904,華貴里,新北市板橋區華貴里貴興路101號,"25.002002,121.45659",B01,4869,板橋分局,
極上學,D102000907,國泰里,新北市板橋區國泰里實踐路93巷43弄13號,"25.006014,121.46603",B03,272,板橋分局,
永捷貴築,D102000915,廣德里,新北市板橋區廣德里重慶路269巷2號,"24.999132,121.46413",B01,151,板橋分局,
中山國小,D103000003,中山里,新北市板橋區中山里大觀路二段59巷31號,"25.002304,121.44769",B01,206,板橋分局,
台灣藝術大學美術系大工坊,D103000004,復興里,新北市板橋區復興里大觀路二段28號,"25.00232,121.4463",B01,11,板橋分局,
公寓,D103000006,龍安里,新北市板橋區龍安里大觀路二段148巷22弄1號,"24.99997,121.44215",B01,261,板橋分局,
台灣藝術大學美術系大工坊,D103000007,復興里,新北市板橋區復興里大觀路二段28號,"25.00232,121.4463",B01,355,板橋分局,
板橋榮民之家,D103000010,復興里,新北市板橋區復興里大觀路二段32號,"25.001225,121.44553",B01,402,板橋分局,
大觀國小,D103000022,浮洲里,新北市板橋區浮洲里大觀路一段30號,"25.008611,121.44935",B01,270,板橋分局,
公寓,D103000023,華中里,新北市板橋區華中里僑中一街124巷9弄8號,"25.012847,121.44554",B01,286,板橋分局,
公寓,D103000024,大安里,新北市板橋區大安里大觀路二段153巷39弄1號,"25.000548,121.44686",B01,159,板橋分局,
台灣藝術大學,D103000026,浮洲里,新北市板橋區浮洲里大觀路一段59號,"25.005889,121.44757",B01,1392,板橋分局,
公寓,D103000029,大安里,新北市板橋區大安里大觀路二段163巷2號,"25.000385,121.44561",B01,415,板橋分局,
大觀國小,D103000031,浮洲里,新北市板橋區浮洲里大觀路一段30號,"25.008611,121.44935",B01,635,板橋分局,
公寓,D103000032,浮洲里,新北市板橋區浮洲里僑中三街1號,"25.004481,121.44685",B01,642,板橋分局,
公寓,D103000034,大安里,新北市板橋區大安里大觀路二段185號,"24.999868,121.44491",B01,369,板橋分局,
公寓,D103000038,浮洲里,新北市板橋區浮洲里僑中三街2-40號,"25.004627,121.44692",B01,652,板橋分局,
公寓,D103000044,華中里,新北市板橋區華中里僑中一街102巷3弄2-18號,"25.012404,121.44669",B01,286,板橋分局,
公寓,D103000045,大觀里,新北市板橋區大觀里僑中二街100巷2-32號,"25.008563,121.44589",B01,591,板橋分局,
公寓,D103000047,復興里,新北市板橋區復興里大觀路二段22巷33號,"25.003604,121.4449",B01,603,板橋分局,
公寓,D103000060,大觀里,新北市板橋區大觀里僑中二街8巷1號,"25.011181,121.44699",B01,853,板橋分局,
公寓,D103000061,大觀里,新北市板橋區大觀里僑中二街92巷3號,"25.008891,121.44611",B01,763,板橋分局,
公寓,D103000062,浮洲里,新北市板橋區浮洲里僑中一街80巷6弄3號,"25.012059,121.4479",B01,966,板橋分局,
公寓,D103000068,歡園里,新北市板橋區歡園里僑中一街125巷6弄2-18號,"25.01145,121.4454",B01,2578,板橋分局,
台灣藝術大學美術系大工坊,D103000070,復興里,新北市板橋區復興里大觀路二段28號,"25.00232,121.4463",B01,27,板橋分局,
中山國小,D103000071,中山里,新北市板橋區中山里大觀路二段59巷31號,"25.002304,121.44769",B01,735,板橋分局,
公寓,D103000072,僑中里,新北市板橋區僑中里僑中二街114巷24-36號,"25.006972,121.44463",B01,858,板橋分局,
公寓,D103000074,僑中里,新北市板橋區僑中里僑中二街114巷24-36號,"25.006972,121.44463",B01,859,板橋分局,
台灣藝術大學,D103000076,浮洲里,新北市板橋區浮洲里大觀路一段59號,"25.005889,121.44757",B01,3494,板橋分局,
台灣藝術大學,D103000077,浮洲里,新北市板橋區浮洲里大觀路一段59號,"25.005889,121.44757",B01,508,板橋分局,
大觀路郵局,D103000078,浮洲里,新北市板橋區浮洲里大觀路一段47號,"25.00765,121.44818",B01,188,板橋分局,
幸福美滿家園社區,D103000082,僑中里,新北市板橋區僑中里僑中二街126巷2-28號,"25.005193,121.44517",B01,2778,板橋分局,
大觀派出所,D103000084,大安里,新北市板橋區大安里大觀路二段127號,"25.001216,121.44599",B01,1950,板橋分局,
龍都緣社區,D103000085,聚安里,新北市板橋區聚安里龍興街103巷2號,"25.003557,121.44437",B01,3190,板橋分局,
台灣藝術大學古蹟修護學系,D103000086,浮洲里,新北市板橋區浮洲里大觀路一段29巷2弄5號,"25.007954,121.45012",B01,73,板橋分局,
台灣藝術大學,D103000087,浮洲里,新北市板橋區浮洲里大觀路一段59號,"25.005889,121.44757",B01,545,板橋分局,
大觀國中,D103000088,浮洲里,新北市板橋區浮洲里僑中一街1號,"25.011251,121.44852",B01,3384,板橋分局,
大觀國中,D103000089,浮洲里,新北市板橋區浮洲里僑中一街1號,"25.011251,121.44852",B01,865,板橋分局,
久泰花園社區,D103000090,聚安里,新北市板橋區聚安里大觀路二段174巷138號,"25.002534,121.44154",B01,2518,板橋分局,
新大觀公寓大廈,D103000091,大觀里,新北市板橋區大觀里僑中二街20號,"25.010661,121.44599",B01,1161,板橋分局,
浮洲合宜住宅A2社區,D103000092,中山里,新北市板橋區中山里合安一路21號,"24.999768,121.44729",B01,5002,板橋分局,
浮洲合宜住宅A3社區,D103000094,中山里,新北市板橋區中山里合宜路69號,"24.997421,121.44705",B01,17690,板橋分局,
浮洲合宜住宅A6社區,D103000095,福安里,新北市板橋區福安里合宜路1號,"24.995699,121.44555",B01,46895,板橋分局,
馥華原美公寓大廈,D103000096,浮洲里,新北市板橋區浮洲里大觀路一段38巷26號,"25.004416,121.44514",B01,1495,板橋分局,
寶格麗公寓大廈,D103000097,華中里,新北市板橋區華中里僑中一街80巷5號,"25.012314,121.44775",B02,374,板橋分局,
馥華原鄉公寓大廈,D103000107,僑中里,新北市板橋區僑中里僑中二街118號,"25.006297,121.44472",B01,765,板橋分局,
私人住宅大樓,D104000046,溪北里,新北市板橋區溪北里溪北路43-45號,"24.990096,121.42748",B01,236,板橋分局,
天照商業私人住宅大樓,D104000054,崑崙里,新北市板橋區崑崙里大觀路三段236號,"24.992225,121.4298",B01,802,板橋分局,
含翠雙星社區,D104000056,崑崙里,新北市板橋區崑崙里大觀路三段212巷2-12號,"24.992501,121.43047",B01,384,板橋分局,
私人住宅大樓,D104000057,崑崙里,新北市板橋區崑崙里大觀路三段212巷14-36號,"24.992783,121.4301",B01,455,板橋分局,
板橋學園社區,D104000059,堂春里,新北市板橋區堂春里金門街253巷2弄18-28號,"24.988204,121.43175",B01,815,板橋分局,
私人住宅大樓,D104000060,溪福里,新北市板橋區溪福里金門街347號,"24.985249,121.429",B01,351,板橋分局,
皇家望族社區,D104000061,堂春里,新北市板橋區堂春里金門街217-233號,"24.989868,121.43249",B01,398,板橋分局,
百福吉祥社區,D104000063,成和里,新北市板橋區成和里金門街21號,"24.994679,121.43351",B01,204,板橋分局,
板橋新都市社區,D104000064,溪福里,新北市板橋區溪福里篤行路二段161巷2-30號,"24.987561,121.42967",B01,2786,板橋分局,
松園社區,D104000066,崑崙里,新北市板橋區崑崙里大觀路三段160巷20號,"24.993839,121.43045",B01,1283,板橋分局,
麒麟天地A區,D104000067,溪福里,新北市板橋區溪福里金門街260巷2號,"24.986912,121.42984",B01,1137,板橋分局,
碧瑤江山第三期,D104000068,溪福里,新北市板橋區溪福里金門街278號,"24.986123,121.42954",B01,213,板橋分局,
碧瑤江山第二期,D104000069,溪福里,新北市板橋區溪福里金門街305-1號,"24.986256,121.43013",B02,2350,板橋分局,
大觀明園社區,D104000070,崑崙里,新北市板橋區崑崙里大觀路三段87號,"24.994796,121.4333",B02,1781,板橋分局,
麒麟天地東區,D104000071,溪福里,新北市板橋區溪福里金門街291號,"24.986769,121.4304",B02,3149,板橋分局,
板橋大公園社區,D104000072,崑崙里,新北市板橋區崑崙里大觀路三段227-1號,"24.992363,121.43108",B02,294,板橋分局,
台北大第社區,D104000073,堂春里,新北市板橋區堂春里金門街215巷6-22號,"24.989644,121.43301",B02,1609,板橋分局,
新宿花園社區,D104000074,崑崙里,新北市板橋區崑崙里篤行路一段32號,"24.993882,121.43182",B01,1018,板橋分局,
松園社區,D104000075,崑崙里,新北市板橋區崑崙里大觀路三段160巷36號,"24.994059,121.42994",B01,898,板橋分局,
私人住宅大樓,D104000076,崑崙里,新北市板橋區崑崙里大觀路三段220巷16號,"24.992639,121.42994",B01,336,板橋分局,
福德雙星社區,D104000077,溪福里,新北市板橋區溪福里篤行路三段32號,"24.986641,121.42822",B01,490,板橋分局,
大聯盟社區,D104000078,崑崙里,新北市板橋區崑崙里金門街18號,"24.994341,121.43335",B01,2256,板橋分局,
私人住宅大樓,D104000079,溪福里,新北市板橋區溪福里金門街363號,"24.984818,121.42854",B01,53,板橋分局,
金門私人住宅大樓,D104000080,溪福里,新北市板橋區溪福里金門街328號,"24.984857,121.42839",B01,81,板橋分局,
板橋學園,D104000081,溪福里,新北市板橋區溪福里金門街421巷1號,"24.983539,121.4275",B01,1122,板橋分局,
公寓,D104000082,溪福里,新北市板橋區溪福里金門街369巷42弄2號,"24.982779,121.42824",B01,177,板橋分局,
榮華社區,D104000083,崑崙里,新北市板橋區崑崙里大觀路三段160巷27號,"24.993747,121.43042",B01,961,板橋分局,
興頤園社區,D104000084,堂春里,新北市板橋區堂春里溪北路166號,"24.987998,121.43077",B02,528,板橋分局,
玉平雙公園社區,D104000085,溪福里,新北市板橋區溪福里篤行路三段66號,"24.985786,121.42712",B01,709,板橋分局,
陽光庭園社區,D104000086,崑崙里,新北市板橋區崑崙里大觀路三段212巷38號,"24.993123,121.42973",B01,1145,板橋分局,
江山美人社區,D104000087,崑崙里,新北市板橋區崑崙里大觀路三段160巷34弄5號,"24.994357,121.43015",B02,1097,板橋分局,
全家福社區,D104000088,成和里,新北市板橋區成和里金門街215巷21號,"24.990167,121.43312",B01,506,板橋分局,
富貴社區,D104000089,崑崙里,新北市板橋區崑崙里大觀路三段160巷11弄2號,"24.993434,121.43102",B01,1418,板橋分局,
板橋仕社區,D104000092,崑崙里,新北市板橋區崑崙里大觀路三段50巷81號,"24.996321,121.43138",B01,611,板橋分局,
金美滿,D104000093,溪北里,新北市板橋區溪北里滿平街75號,"24.989065,121.42784",B01,756,板橋分局,
溪城社區,D104000094,溪福里,新北市板橋區溪福里溪城路91號,"24.983169,121.42722",B02,815,板橋分局,
溪崑私人住宅大樓社區,D104000096,崑崙里,新北市板橋區崑崙里金門街106號,"24.992204,121.43302",B01,272,板橋分局,
新家社區,D104000097,崑崙里,新北市板橋區崑崙里沙崙街31號,"24.99428,121.43082",B01,272,板橋分局,
永貫傑座社區,D104000098,崑崙里,新北市板橋區崑崙里篤行路二段113號,"24.991009,121.43147",B01,15,板橋分局,
私人住宅大樓,D104000099,崑崙里,新北市板橋區崑崙里存德街64號,"24.99132,121.43106",B02,286,板橋分局,
米蘭小鎮B區社區,D104000100,溪福里,新北市板橋區溪福里金門街351號,"24.985169,121.4289",B01,486,板橋分局,
私人住宅大樓,D104000101,溪福里,新北市板橋區溪福里篤行路三段2號,"24.987915,121.42925",B01,486,板橋分局,
私人住宅大樓,D104000102,溪北里,新北市板橋區溪北里溪崑二街64號,"24.99047,121.42788",B01,59,板橋分局,
