COUNTY_ID,COUNTY,TOWN_ID,TOWN,H_CNT,P_CNT,M_CNT,F_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,戶數,人口數,男性人口數,女性人口數,資料時間
63000,臺北市,63000050,中正區,65795,155397,73952,81445,"109Y12M"
63000,臺北市,63000060,大同區,52132,123849,60026,63823,"109Y12M"
63000,臺北市,63000070,萬華區,79376,183088,89578,93510,"109Y12M"
63000,臺北市,63000080,文山區,107669,268130,128096,140034,"109Y12M"
63000,臺北市,63000090,南港區,48010,118758,57916,60842,"109Y12M"
63000,臺北市,63000100,內湖區,109891,282525,134624,147901,"109Y12M"
63000,臺北市,63000110,士林區,108148,278451,134007,144444,"109Y12M"
63000,臺北市,63000120,北投區,98131,250144,120056,130088,"109Y12M"
68000,桃園市,68000010,桃園區,177763,457245,221049,236196,"109Y12M"
68000,桃園市,68000020,中壢區,161306,422471,206991,215480,"109Y12M"
68000,桃園市,68000030,大溪區,34118,95664,48618,47046,"109Y12M"
68000,桃園市,68000040,楊梅區,62603,175142,87889,87253,"109Y12M"
68000,桃園市,68000050,蘆竹區,61329,167060,82635,84425,"109Y12M"
68000,桃園市,68000060,大園區,35742,93887,47773,46114,"109Y12M"
68000,桃園市,68000070,龜山區,65576,164398,81565,82833,"109Y12M"
68000,桃園市,68000080,八德區,76467,209202,104026,105176,"109Y12M"
68000,桃園市,68000090,龍潭區,44096,124408,61998,62410,"109Y12M"
68000,桃園市,68000100,平鎮區,81084,228611,113137,115474,"109Y12M"
68000,桃園市,68000110,新屋區,17274,49333,26218,23115,"109Y12M"
68000,桃園市,68000120,觀音區,24959,69032,35719,33313,"109Y12M"
68000,桃園市,68000130,復興區,3852,12354,6658,5696,"109Y12M"
66000,臺中市,66000010,中區,7983,18168,8992,9176,"109Y12M"
66000,臺中市,66000020,東區,28857,75913,37564,38349,"109Y12M"
66000,臺中市,66000030,南區,50229,126769,60596,66173,"109Y12M"
66000,臺中市,66000040,西區,46345,114583,54258,60325,"109Y12M"
66000,臺中市,66000050,北區,60631,146590,69849,76741,"109Y12M"
66000,臺中市,66000060,西屯區,90002,231730,110906,120824,"109Y12M"
66000,臺中市,66000070,南屯區,66814,176062,84068,91994,"109Y12M"
66000,臺中市,66000080,北屯區,107511,287344,137090,150254,"109Y12M"
66000,臺中市,66000090,豐原區,55161,166053,81832,84221,"109Y12M"
66000,臺中市,66000100,東勢區,17510,49169,25194,23975,"109Y12M"
66000,臺中市,66000110,大甲區,23786,76130,38215,37915,"109Y12M"
66000,臺中市,66000120,清水區,29318,88009,44923,43086,"109Y12M"
66000,臺中市,66000130,沙鹿區,31334,95226,47903,47323,"109Y12M"
66000,臺中市,66000140,梧棲區,19034,59273,29670,29603,"109Y12M"
66000,臺中市,66000150,后里區,16792,54343,27520,26823,"109Y12M"
66000,臺中市,66000160,神岡區,20221,65529,33369,32160,"109Y12M"
66000,臺中市,66000170,潭子區,37463,109309,53932,55377,"109Y12M"
66000,臺中市,66000180,大雅區,30571,95693,47604,48089,"109Y12M"
66000,臺中市,66000190,新社區,7735,24064,12431,11633,"109Y12M"
66000,臺中市,66000200,石岡區,4966,14670,7558,7112,"109Y12M"
66000,臺中市,66000210,外埔區,9963,31940,16280,15660,"109Y12M"
66000,臺中市,66000220,大安區,5627,18864,9956,8908,"109Y12M"
66000,臺中市,66000230,烏日區,26540,76494,38241,38253,"109Y12M"
66000,臺中市,66000240,大肚區,18347,56777,28903,27874,"109Y12M"
66000,臺中市,66000250,龍井區,24201,78095,39225,38870,"109Y12M"
66000,臺中市,66000260,霧峰區,20876,65094,32932,32162,"109Y12M"
66000,臺中市,66000270,太平區,67846,194970,96285,98685,"109Y12M"
66000,臺中市,66000280,大里區,72589,213117,104346,108771,"109Y12M"
66000,臺中市,66000290,和平區,4638,10809,5794,5015,"109Y12M"
67000,臺南市,67000010,新營區,29429,76331,37715,38616,"109Y12M"
67000,臺南市,67000020,鹽水區,10147,25001,13016,11985,"109Y12M"
67000,臺南市,67000030,白河區,10754,27245,14240,13005,"109Y12M"
67000,臺南市,67000040,柳營區,7991,20826,10824,10002,"109Y12M"
67000,臺南市,67000050,後壁區,8785,22755,11813,10942,"109Y12M"
67000,臺南市,67000060,東山區,8266,20152,10715,9437,"109Y12M"
67000,臺南市,67000070,麻豆區,16056,43713,22196,21517,"109Y12M"
67000,臺南市,67000080,下營區,9434,23452,12125,11327,"109Y12M"
67000,臺南市,67000090,六甲區,7908,21668,11208,10460,"109Y12M"
67000,臺南市,67000100,官田區,8106,21212,10773,10439,"109Y12M"
67000,臺南市,67000110,大內區,3745,9200,4965,4235,"109Y12M"
67000,臺南市,67000120,佳里區,21159,58785,29051,29734,"109Y12M"
67000,臺南市,67000130,學甲區,9787,25293,12954,12339,"109Y12M"
67000,臺南市,67000140,西港區,8424,24522,12370,12152,"109Y12M"
67000,臺南市,67000150,七股區,7968,22142,11478,10664,"109Y12M"
67000,臺南市,67000160,將軍區,7213,19073,9709,9364,"109Y12M"
67000,臺南市,67000170,北門區,4142,10601,5327,5274,"109Y12M"
67000,臺南市,67000180,新化區,14859,43317,21989,21328,"109Y12M"
67000,臺南市,67000190,善化區,19261,50814,25588,25226,"109Y12M"
67000,臺南市,67000200,新市區,13260,37660,18882,18778,"109Y12M"
67000,臺南市,67000210,安定區,10503,30374,15630,14744,"109Y12M"
67000,臺南市,67000220,山上區,2741,7128,3757,3371,"109Y12M"
67000,臺南市,67000230,玉井區,5158,13602,7038,6564,"109Y12M"
67000,臺南市,67000240,楠西區,3483,9178,4825,4353,"109Y12M"
67000,臺南市,67000250,南化區,2820,8398,4528,3870,"109Y12M"
67000,臺南市,67000260,左鎮區,1909,4569,2582,1987,"109Y12M"
67000,臺南市,67000270,仁德區,28617,76385,38566,37819,"109Y12M"
67000,臺南市,67000280,歸仁區,23358,68164,34443,33721,"109Y12M"
67000,臺南市,67000290,關廟區,11475,33941,17424,16517,"109Y12M"
67000,臺南市,67000300,龍崎區,1505,3768,2040,1728,"109Y12M"
67000,臺南市,67000310,永康區,87801,235415,115535,119880,"109Y12M"
67000,臺南市,67000320,東區,73146,184958,88360,96598,"109Y12M"
